MAGAID,MatchMAGAID,Record ID,MAGPID,RetractionYear,MAGRetractionYearAffID,MAGRetractionYearAffRank,MAGRetractionYearAffYear,MatchMAGRetractionYearAffID,MatchMAGRetractionYearAffYear,MatchMAGRetractionYearAffRank,MatchMAGMaxRetractionYear,MAGrootFID,MAGrootFIDMaxPercent,MatchMAGrootFID,MatchMAGrootFIDMaxPercent,GenderizeGender,MAGFirstPubYear,MAGFirstAffID,MAGFirstAffiliationRank,MatchMAGFirstAffID,MatchMAGFirstAffYear,MatchMAGFirstAffiliationRank,MAGCumPapersAtRetraction,MAGCumPapersYearAtRetraction,MatchMAGCumPapersYearAtRetraction,MatchMAGCumPapersAtRetraction,MAGCumCitationsAtRetraction,MAGCumCitationsYearAtRetraction,MatchMAGCumCitationsYearAtRetraction,MatchMAGCumCitationsAtRetraction,MAGCumCollaboratorsAtRetraction,MAGCumCollaboratorsYearAtRetraction,MatchMAGCumCollaboratorsYearAtRetraction,MatchMAGCumCollaboratorsAtRetraction,MAGRetractionYearAffRankOrdinal,ReasonPropagatedMajorityOfMajority,DemiDecadeOfRetraction,MAGAIDFirstORLastAuthorFlag,RetractorMajority,AcademicAgeBeforeRetraction,AcademicAgeBin,MAGFieldName,MAGRetractionYearAffRankStratified,NumRetentionW5,NumNewCollaboratorsW5,NumOpenTriads,NumTriadsClosed,NC,OriginalPaperYear,AltmetricScoreAtRetraction,DifferencePublicationAndRetractionYear,DifferencePublicationAndRetractionYearCategorical,AttentionCategorical
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,951df2b12df33dadc0a5530b326f31577ce75f1920018a1f919d1582971bf7a1,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,39534123.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.25,male,2015.0,192398990.0,901-1000,39534123.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,2,2,322,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,951df2b12df33dadc0a5530b326f31577ce75f1920018a1f919d1582971bf7a1,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,39534123.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.25,male,2015.0,192398990.0,901-1000,39534123.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,2,2,322,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,d4b2ba46cfa468da9977ead1a567fbd1f081eb3f904e46c72ec06ee2500dd469,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,41641357.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,41641357.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2014.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,2,4,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,d4b2ba46cfa468da9977ead1a567fbd1f081eb3f904e46c72ec06ee2500dd469,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,41641357.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,41641357.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2014.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,2,4,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,d4b2ba46cfa468da9977ead1a567fbd1f081eb3f904e46c72ec06ee2500dd469,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,41641357.0,2015.0,901-1000,2015.0,121332964.0,0.2,121332964.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,41641357.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2014.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,physics,501-1000,2,4,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,1d571cdd16b9bc86dcfd04af9c8ced01817e4bd1ab7efb8db7a31145f6fe530a,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,32394136.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.5,male,2015.0,192398990.0,901-1000,32394136.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,0,10,169,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,1d571cdd16b9bc86dcfd04af9c8ced01817e4bd1ab7efb8db7a31145f6fe530a,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,32394136.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.5,male,2015.0,192398990.0,901-1000,32394136.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,0,10,169,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,4f9456036c7d22684e60d29a0e6f367666c5c95f83062003b0c0b7b4278f0345,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,190632392.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.1666666666666666,male,2015.0,192398990.0,901-1000,190632392.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,2,3,40,1,0.025,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,4f9456036c7d22684e60d29a0e6f367666c5c95f83062003b0c0b7b4278f0345,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,190632392.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.1666666666666666,male,2015.0,192398990.0,901-1000,190632392.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,2,3,40,1,0.025,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,46f04450eaa209b9750ede0c190ae9abe4b8efb491690587ae52f9395eecb398,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,59606676.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,59606676.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,1,3,124,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,21dd3501aa22b0b8e8a3a8bb4a453f45f5a20c03264c23621416fcb3e93c6e18,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,104338594.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.5,male,2015.0,192398990.0,901-1000,104338594.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,1,7,27,2,0.074074074074074,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,21dd3501aa22b0b8e8a3a8bb4a453f45f5a20c03264c23621416fcb3e93c6e18,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,104338594.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.5,male,2015.0,192398990.0,901-1000,104338594.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,1,7,27,2,0.074074074074074,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,8d56c23581eb0d029ffccce7e57a468c4926484b90980ecfd82ec2bebfe63559,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,192398990.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.5,male,2015.0,192398990.0,901-1000,192398990.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,1,5,67,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,8d56c23581eb0d029ffccce7e57a468c4926484b90980ecfd82ec2bebfe63559,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,192398990.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.5,male,2015.0,192398990.0,901-1000,192398990.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,1,5,67,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,be404af155979740bb8270d44fe14049af957c63c2cc80d5d0d72b7b7d3f6f08,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,33585257.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,33585257.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,2,0,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,be404af155979740bb8270d44fe14049af957c63c2cc80d5d0d72b7b7d3f6f08,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,33585257.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,33585257.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,2,0,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,be404af155979740bb8270d44fe14049af957c63c2cc80d5d0d72b7b7d3f6f08,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,33585257.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,33585257.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,2,0,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,e85e85c2a497aaedac895e47f6869f194462f52ad2fd4c54a87b59e817d8f66a,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,33585257.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,33585257.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,2,0,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,e85e85c2a497aaedac895e47f6869f194462f52ad2fd4c54a87b59e817d8f66a,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,33585257.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,33585257.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,2,0,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,e85e85c2a497aaedac895e47f6869f194462f52ad2fd4c54a87b59e817d8f66a,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,33585257.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,33585257.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,2,0,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,54529d482f64ee1a8460c0011e3a0063f578b7b797cb6bb32f854e32ffa22a46,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,130785548.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.25,male,2015.0,192398990.0,901-1000,130785548.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,2,0,126,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,54529d482f64ee1a8460c0011e3a0063f578b7b797cb6bb32f854e32ffa22a46,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,130785548.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.25,male,2015.0,192398990.0,901-1000,130785548.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,2,0,126,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,54529d482f64ee1a8460c0011e3a0063f578b7b797cb6bb32f854e32ffa22a46,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,130785548.0,2015.0,901-1000,2015.0,121332964.0,0.2,121332964.0,0.25,male,2015.0,192398990.0,901-1000,130785548.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,physics,501-1000,2,0,126,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,1132949e104266e868318ac8fa912ce7184c42ca1060e105e07231ac886f0428,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,174878644.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.25,male,2015.0,192398990.0,901-1000,174878644.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,1,0,13,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,1132949e104266e868318ac8fa912ce7184c42ca1060e105e07231ac886f0428,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,174878644.0,2015.0,901-1000,2015.0,127313418.0,0.2,127313418.0,0.25,male,2015.0,192398990.0,901-1000,174878644.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,non-STEM fields,501-1000,1,0,13,0,0.0,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,b1000258881eb3068075788fc422a2d4a22fb8ffaec1781c9ce0af2c7cc62064,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,174878644.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.1666666666666666,male,2015.0,192398990.0,901-1000,174878644.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,1,2,49,1,0.0204081632653061,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,b1000258881eb3068075788fc422a2d4a22fb8ffaec1781c9ce0af2c7cc62064,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,174878644.0,2015.0,901-1000,2015.0,185592680.0,0.2,185592680.0,0.1666666666666666,male,2015.0,192398990.0,901-1000,174878644.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,chemistry,501-1000,1,2,49,1,0.0204081632653061,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,b1000258881eb3068075788fc422a2d4a22fb8ffaec1781c9ce0af2c7cc62064,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,174878644.0,2015.0,901-1000,2015.0,121332964.0,0.2,121332964.0,0.1666666666666666,male,2015.0,192398990.0,901-1000,174878644.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,physics,501-1000,1,2,49,1,0.0204081632653061,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,b1000258881eb3068075788fc422a2d4a22fb8ffaec1781c9ce0af2c7cc62064,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,174878644.0,2015.0,901-1000,2015.0,127313418.0,0.2,127313418.0,0.1666666666666666,male,2015.0,192398990.0,901-1000,174878644.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,non-STEM fields,501-1000,1,2,49,1,0.0204081632653061,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,579226b7ade8ad476599ba8fd46216e09de82cdfa71a86f9cc2ae8bdd161726d,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,131651094.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,131651094.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,1,50,4023,3,0.0007457121551081,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,579226b7ade8ad476599ba8fd46216e09de82cdfa71a86f9cc2ae8bdd161726d,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,131651094.0,2015.0,901-1000,2015.0,71924100.0,0.2,71924100.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,131651094.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,medicine,501-1000,1,50,4023,3,0.0007457121551081,2015.0,20.5,0.0,0-1 year,high
14bb2011c6ad3b3d3234347f087287e5157e7daf04c5bf5b3ca0235fcc8e1705,e6a64a95970388407b7fa10f91c2ac326ed3af0f76e8d328470d33063be2d29c,67e85f73d773004754e5ed5eef719257209ce56b81005439d982b302c8da1b97,d02f4fbe1113c85c62ba2a0ceff031df9626fb1cc9a6eed889a4eb562d969f8d,2015.0,192398990.0,901-1000,2015.0,11923345.0,2015.0,901-1000,2015.0,86803240.0,0.2,86803240.0,0.3333333333333333,male,2015.0,192398990.0,901-1000,11923345.0,2015.0,901-1000,1.0,2015.0,2015.0,1.0,1.0,2015.0,2015.0,1.0,2.0,2015.0,2015.0,2.0,950.0,misconduct,2011-2015,MAGFirstOrLastAuthor,journal,0.0,1,biology,501-1000,2,2,1,0,0.0,2015.0,20.5,0.0,0-1 year,high
